ts,open,high,low,close
2023-02-09 20:00:00+00:00,15454.25,15454.25,15406.75,15434.85
2023-02-09 21:00:00+00:00,15429.85,15449.05,15420.95,15448.05
2023-02-10 00:00:00+00:00,15440.5,15440.5,15400.95,15418.45
2023-02-10 01:00:00+00:00,15418.45,15426.95,15410.95,15422.45
2023-02-10 02:00:00+00:00,15422.45,15423.95,15403.45,15403.45
2023-02-10 03:00:00+00:00,15403.45,15403.95,15388.45,15402.45
2023-02-10 04:00:00+00:00,15402.45,15402.45,15388.45,15394.95
2023-02-10 05:00:00+00:00,15394.95,15403.95,15384.95,15402.45
2023-02-10 06:00:00+00:00,15402.45,15426.95,15400.15,15422.95
2023-02-10 07:00:00+00:00,15424.45,15438.25,15399.25,15417.25
2023-02-10 08:00:00+00:00,15417.25,15487.25,15409.25,15431.25
2023-02-10 09:00:00+00:00,15431.25,15451.25,15357.25,15359.25
2023-02-10 10:00:00+00:00,15359.25,15386.05,15311.25,15334.25
2023-02-10 11:00:00+00:00,15334.25,15336.25,15272.25,15276.25
2023-02-10 12:00:00+00:00,15276.25,15317.25,15237.8,15255.25
2023-02-10 13:00:00+00:00,15255.25,15333.25,15248.25,15327.25
2023-02-10 14:00:00+00:00,15328.25,15359.25,15309.25,15325.25
2023-02-10 15:00:00+00:00,15325.25,15341.25,15268.25,15291.25
2023-02-10 16:00:00+00:00,15291.25,15314.25,15282.25,15295.25
2023-02-10 17:00:00+00:00,15295.25,15322.25,15276.25,15320.25
2023-02-10 18:00:00+00:00,15319.25,15339.25,15309.75,15311.75
2023-02-10 19:00:00+00:00,15311.75,15334.75,15307.75,15331.75
2023-02-10 20:00:00+00:00,15332.75,15349.75,15318.75,15332.85
2023-02-13 00:00:00+00:00,15285.5,15297.45,15258.35,15288.45
2023-02-13 01:00:00+00:00,15288.45,15288.95,15245.95,15268.45
2023-02-13 02:00:00+00:00,15268.45,15278.45,15262.45,15276.45
2023-02-13 03:00:00+00:00,15276.95,15291.95,15264.45,15266.45
2023-02-13 04:00:00+00:00,15266.45,15269.45,15258.45,15260.45
2023-02-13 05:00:00+00:00,15260.45,15289.95,15256.95,15283.45
2023-02-13 06:00:00+00:00,15283.45,15296.95,15275.45,15285.95
2023-02-13 07:00:00+00:00,15286.45,15320.25,15278.45,15312.25
2023-02-13 08:00:00+00:00,15312.25,15364.25,15306.45,15358.25
2023-02-13 09:00:00+00:00,15357.25,15381.25,15323.75,15346.75
2023-02-13 10:00:00+00:00,15346.75,15354.75,15329.75,15352.75
2023-02-13 11:00:00+00:00,15352.75,15354.75,15335.75,15352.75
2023-02-13 12:00:00+00:00,15352.75,15390.25,15349.75,15385.25
2023-02-13 13:00:00+00:00,15385.25,15390.25,15369.25,15376.25
2023-02-13 14:00:00+00:00,15376.25,15406.25,15366.25,15406.25
2023-02-13 15:00:00+00:00,15408.25,15414.25,15375.25,15402.25
2023-02-13 16:00:00+00:00,15404.25,15424.25,15394.25,15410.25
2023-02-13 17:00:00+00:00,15409.25,15422.25,15406.25,15417.25
2023-02-13 18:00:00+00:00,15416.25,15428.25,15409.25,15427.25
2023-02-13 19:00:00+00:00,15427.25,15430.25,15401.25,15413.25
2023-02-13 20:00:00+00:00,15413.25,15433.25,15403.25,15428.35
2023-02-13 21:00:00+00:00,15426.35,15435.45,15424.45,15429.45
2023-02-14 00:00:00+00:00,15419.45,15421.45,15402.05,15407.55
2023-02-14 01:00:00+00:00,15407.55,15408.55,15383.55,15388.55
2023-02-14 02:00:00+00:00,15388.55,15393.55,15380.55,15388.55
2023-02-14 03:00:00+00:00,15389.05,15396.55,15384.05,15395.55
2023-02-14 04:00:00+00:00,15395.55,15401.55,15391.55,15399.05
2023-02-14 05:00:00+00:00,15398.55,15400.55,15391.55,15396.55
2023-02-14 06:00:00+00:00,15396.05,15410.05,15393.55,15396.05
2023-02-14 07:00:00+00:00,15397.05,15433.35,15390.35,15423.35
2023-02-14 08:00:00+00:00,15425.55,15449.35,15396.35,15435.35
2023-02-14 09:00:00+00:00,15435.35,15473.35,15417.35,15437.35
2023-02-14 10:00:00+00:00,15437.35,15463.35,15428.35,15458.35
2023-02-14 11:00:00+00:00,15457.35,15472.35,15447.35,15455.35
2023-02-14 12:00:00+00:00,15456.35,15472.35,15451.35,15464.35
2023-02-14 13:00:00+00:00,15464.35,15532.35,15381.6,15418.35
2023-02-14 14:00:00+00:00,15418.35,15487.35,15374.35,15479.35
2023-02-14 15:00:00+00:00,15480.35,15506.35,15364.35,15408.35
2023-02-14 16:00:00+00:00,15408.35,15455.35,15367.35,15395.35
2023-02-14 17:00:00+00:00,15394.35,15431.35,15391.35,15421.35
2023-02-14 18:00:00+00:00,15422.35,15463.35,15418.35,15453.35
2023-02-14 19:00:00+00:00,15453.35,15472.35,15431.35,15464.35
2023-02-14 20:00:00+00:00,15465.35,15480.35,15454.35,15465.45
2023-02-14 21:00:00+00:00,15465.45,15465.45,15440.55,15445.55
2023-02-15 00:00:00+00:00,15422.5,15425.35,15407.95,15417.85
2023-02-15 01:00:00+00:00,15414.85,15425.85,15399.85,15400.85
2023-02-15 02:00:00+00:00,15401.45,15408.45,15362.45,15370.85
2023-02-15 03:00:00+00:00,15371.45,15386.85,15361.85,15382.85
2023-02-15 04:00:00+00:00,15382.85,15388.45,15376.85,15384.85
